QueryID Q0 DocumentID Rank BM25Score SystemName
---------------------------------------------------
6 Q0 Moon_in_fiction.txt 1 6.6896007833033915 BM25RankingAlgorithm
6 Q0 Total_penumbral_lunar_eclipse.txt 2 6.686010665736831 BM25RankingAlgorithm
6 Q0 Eclipse_of_the_Sun_(film).txt 3 6.45626624636774 BM25RankingAlgorithm
6 Q0 Penumbra.txt 4 5.700403566539379 BM25RankingAlgorithm
6 Q0 Umbra.txt 5 5.700403566539379 BM25RankingAlgorithm
6 Q0 Phil_Whitaker.txt 6 5.237229599162077 BM25RankingAlgorithm
6 Q0 Mursili%27s_eclipse.txt 7 5.201087715828946 BM25RankingAlgorithm
6 Q0 John_Llewellyn_Rhys_Prize.txt 8 5.178173636270716 BM25RankingAlgorithm
6 Q0 Patrick_Moore.txt 9 4.949409399666263 BM25RankingAlgorithm
6 Q0 Chronology_of_the_ancient_Near_East.txt 10 4.809577094360932 BM25RankingAlgorithm
6 Q0 Halys_River.txt 11 4.725384462311119 BM25RankingAlgorithm
6 Q0 Annulus_(mathematics).txt 12 4.6831079043447525 BM25RankingAlgorithm
6 Q0 Lunar_eclipse.txt 13 4.641953548670064 BM25RankingAlgorithm
6 Q0 Eclipse_cycle.txt 14 4.562017888463011 BM25RankingAlgorithm
6 Q0 Eclipse_of_Thales.txt 15 4.551333769712676 BM25RankingAlgorithm
6 Q0 Solar_eclipse_of_August_1,_2008.txt 16 4.471003029577774 BM25RankingAlgorithm
6 Q0 Magnitude_of_an_eclipse.txt 17 4.464453180954369 BM25RankingAlgorithm
6 Q0 Magnitude_of_eclipse.txt 18 4.458844210399832 BM25RankingAlgorithm
6 Q0 Solar_eclipse_of_1_May_1185.txt 19 4.4221809918938035 BM25RankingAlgorithm
6 Q0 Solar_eclipse_of_July_11,_2010.txt 20 4.420343943646381 BM25RankingAlgorithm
6 Q0 Eclipse_season.txt 21 4.414136244081353 BM25RankingAlgorithm
6 Q0 Solar_eclipse_of_August_21,_2017.txt 22 4.37934575405371 BM25RankingAlgorithm
