QueryID Q0 DocumentID Rank BM25Score SystemName
---------------------------------------------------
10 Q0 Caldera.txt 1 43.800807711276136 BM25RankingAlgorithm
10 Q0 Natural_phenomenon.txt 2 36.28767181747011 BM25RankingAlgorithm
10 Q0 Lunar_soil.txt 3 36.10217884887282 BM25RankingAlgorithm
10 Q0 Lunar_mare.txt 4 35.57357951552175 BM25RankingAlgorithm
10 Q0 Lake_Balaton.txt 5 34.49515362989252 BM25RankingAlgorithm
10 Q0 Rille.txt 6 33.28585627286199 BM25RankingAlgorithm
10 Q0 Geology_of_the_Moon.txt 7 31.981652838219453 BM25RankingAlgorithm
10 Q0 Ray_system.txt 8 30.4192511417867 BM25RankingAlgorithm
10 Q0 Atmosphere_of_the_Moon.txt 9 30.288826219047728 BM25RankingAlgorithm
10 Q0 Hinode.txt 10 28.689677011542177 BM25RankingAlgorithm
10 Q0 Lunar_crater.txt 11 28.562121613043228 BM25RankingAlgorithm
10 Q0 Supermoon.txt 12 26.87089755119199 BM25RankingAlgorithm
10 Q0 Transient_lunar_phenomenon.txt 13 24.94182481072146 BM25RankingAlgorithm
10 Q0 Micrometeorite.txt 14 24.623059324669352 BM25RankingAlgorithm
10 Q0 Blue_moon.txt 15 24.358885702442088 BM25RankingAlgorithm
10 Q0 Chronology_of_the_ancient_Near_East.txt 16 23.07948601139858 BM25RankingAlgorithm
10 Q0 Variable_star.txt 17 22.702747236385946 BM25RankingAlgorithm
10 Q0 Impact_event.txt 18 21.437314522852578 BM25RankingAlgorithm
10 Q0 Tidal_force.txt 19 21.21532849299613 BM25RankingAlgorithm
10 Q0 Seismology.txt 20 20.824457801693715 BM25RankingAlgorithm
10 Q0 Crucifixion_darkness_and_eclipse.txt 21 20.175693276758132 BM25RankingAlgorithm
10 Q0 Black_Sea.txt 22 20.01932715798287 BM25RankingAlgorithm
10 Q0 Moon_rock.txt 23 18.317580395462155 BM25RankingAlgorithm
10 Q0 Moon.txt 24 17.478238330486768 BM25RankingAlgorithm
10 Q0 Lunar_water.txt 25 16.793749199503516 BM25RankingAlgorithm
10 Q0 Civil_twilight.txt 26 16.777258685776115 BM25RankingAlgorithm
10 Q0 Atlantic_Ocean.txt 27 16.493129900984346 BM25RankingAlgorithm
10 Q0 Bay_of_Bengal.txt 28 15.41086914814046 BM25RankingAlgorithm
10 Q0 Coronal_mass_ejection.txt 29 14.901657560186202 BM25RankingAlgorithm
10 Q0 Solar_flare.txt 30 13.851795372103656 BM25RankingAlgorithm
10 Q0 Solar_flares.txt 31 13.844993788283638 BM25RankingAlgorithm
10 Q0 Internal_structure_of_the_Moon.txt 32 13.413375753842814 BM25RankingAlgorithm
10 Q0 Canada.txt 33 12.736154034781284 BM25RankingAlgorithm
10 Q0 Solar_phenomena.txt 34 12.080272036414149 BM25RankingAlgorithm
10 Q0 Solar_activity.txt 35 12.072164175639923 BM25RankingAlgorithm
10 Q0 Earth.txt 36 11.663409060140994 BM25RankingAlgorithm
10 Q0 Flood_(mythology).txt 37 10.400286973205663 BM25RankingAlgorithm
10 Q0 Lunar_eclipse.txt 38 8.739348312164363 BM25RankingAlgorithm
10 Q0 Gas.txt 39 8.60095553687727 BM25RankingAlgorithm
10 Q0 Cassini%E2%80%93Huygens.txt 40 8.210573919140627 BM25RankingAlgorithm
10 Q0 India.txt 41 7.42584581388049 BM25RankingAlgorithm
10 Q0 Aristotle.txt 42 6.721105419101672 BM25RankingAlgorithm
10 Q0 Human_history.txt 43 5.6836013958791405 BM25RankingAlgorithm
10 Q0 Turkey.txt 44 4.972861821858521 BM25RankingAlgorithm
10 Q0 Stellar_classification.txt 45 4.7837914217997906 BM25RankingAlgorithm
10 Q0 Quebec.txt 46 3.7406108050344415 BM25RankingAlgorithm
10 Q0 Patrick_Moore.txt 47 3.4250638993125846 BM25RankingAlgorithm
10 Q0 Pakistan.txt 48 2.9777094179745953 BM25RankingAlgorithm
10 Q0 Astronomy.txt 49 2.5649188316111973 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_June_16,_1806.txt 50 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_June_21,_2039.txt 51 0.0 BM25RankingAlgorithm
10 Q0 Maurice_Allais.txt 52 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_October_3,_1986.txt 53 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_February_4,_1981.txt 54 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_July_24,_2074.txt 55 0.0 BM25RankingAlgorithm
10 Q0 Space.txt 56 0.0 BM25RankingAlgorithm
10 Q0 Lunar_south_pole.txt 57 0.0 BM25RankingAlgorithm
10 Q0 Origin_of_the_Moon.txt 58 0.0 BM25RankingAlgorithm
10 Q0 Forbidden_line.txt 59 0.0 BM25RankingAlgorithm
10 Q0 Sun.txt 60 0.0 BM25RankingAlgorithm
10 Q0 Magnetic_field.txt 61 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_October_14,_2023.txt 62 0.0 BM25RankingAlgorithm
10 Q0 List_of_solar_eclipses_in_the_15th_century.txt 63 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_January_15,_2010.txt 64 0.0 BM25RankingAlgorithm
10 Q0 List_of_solar_eclipses_in_the_17th_century_BC.txt 65 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_October_2,_1959.txt 66 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_September_21,_1941.txt 67 0.0 BM25RankingAlgorithm
10 Q0 List_of_lunar_deities.txt 68 0.0 BM25RankingAlgorithm
10 Q0 Solar_Saros_152.txt 69 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_June_22,_2066.txt 70 0.0 BM25RankingAlgorithm
10 Q0 List_of_solar_eclipses_visible_from_the_United_States.txt 71 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_August_9,_1896.txt 72 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_July_11,_2010.txt 73 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipse_of_May_9,_2032.txt 74 0.0 BM25RankingAlgorithm
10 Q0 Solar_eclipses_on_Uranus.txt 75 0.0 BM25RankingAlgorithm
