QueryID Q0 DocumentID Rank BM25Score SystemName
---------------------------------------------------
2 Q0 Solar_eclipse_of_September_4,_2100.txt 1 10.182296773034718 BM25RankingAlgorithm
2 Q0 Solar_minimum.txt 2 8.586841674782562 BM25RankingAlgorithm
2 Q0 Elongation_(astronomy).txt 3 7.887349413584369 BM25RankingAlgorithm
2 Q0 Space_weather.txt 4 6.611319901825718 BM25RankingAlgorithm
2 Q0 Radio_Television_of_Serbia.txt 5 5.411435651009183 BM25RankingAlgorithm
2 Q0 Skylab.txt 6 5.252799970801163 BM25RankingAlgorithm
2 Q0 Digital8.txt 7 5.184463543218101 BM25RankingAlgorithm
2 Q0 Solar_flare.txt 8 5.133593631422047 BM25RankingAlgorithm
2 Q0 Solar_flares.txt 9 5.129293943614231 BM25RankingAlgorithm
2 Q0 Lunar_swirls.txt 10 4.474990587622942 BM25RankingAlgorithm
2 Q0 Helioseismology.txt 11 4.241856507517408 BM25RankingAlgorithm
2 Q0 Solar_neutrino.txt 12 3.958102251060736 BM25RankingAlgorithm
2 Q0 Plasma_(physics).txt 13 3.9492138604440323 BM25RankingAlgorithm
2 Q0 Arthur_Eddington.txt 14 3.940193233618554 BM25RankingAlgorithm
2 Q0 Astronomy.txt 15 3.9209299959929655 BM25RankingAlgorithm
2 Q0 Differential_rotation.txt 16 3.8808148387209727 BM25RankingAlgorithm
2 Q0 Scattering_(physics).txt 17 3.8276918290004303 BM25RankingAlgorithm
2 Q0 State_equation.txt 18 3.823110130202415 BM25RankingAlgorithm
2 Q0 General_relativity.txt 19 3.7241309391656703 BM25RankingAlgorithm
2 Q0 Tachocline.txt 20 3.6953815839126576 BM25RankingAlgorithm
2 Q0 Gas.txt 21 3.6199186369690257 BM25RankingAlgorithm
2 Q0 Predictive_power.txt 22 3.6166889438569605 BM25RankingAlgorithm
2 Q0 Standard_solar_model.txt 23 3.611688262950434 BM25RankingAlgorithm
2 Q0 Solar_core.txt 24 3.568718752304645 BM25RankingAlgorithm
2 Q0 Gravitation_of_the_Moon.txt 25 3.5332410765460454 BM25RankingAlgorithm
2 Q0 Theia_(planet).txt 26 3.443372604280465 BM25RankingAlgorithm
2 Q0 Coronal_mass_ejection.txt 27 3.3336473185739046 BM25RankingAlgorithm
2 Q0 Hertzsprung%E2%80%93Russell_diagram.txt 28 3.299583662707285 BM25RankingAlgorithm
2 Q0 Giant-impact_hypothesis.txt 29 3.2399884073894305 BM25RankingAlgorithm
2 Q0 English_Channel.txt 30 3.2233017958424077 BM25RankingAlgorithm
2 Q0 Digital_camera.txt 31 3.2161099276129868 BM25RankingAlgorithm
2 Q0 Luxembourg.txt 32 3.185162574394073 BM25RankingAlgorithm
2 Q0 Late_Heavy_Bombardment.txt 33 3.157129085357138 BM25RankingAlgorithm
2 Q0 Magnetohydrodynamics.txt 34 2.9077420609852433 BM25RankingAlgorithm
2 Q0 Wind_power.txt 35 2.905089164637539 BM25RankingAlgorithm
2 Q0 Limb_darkening.txt 36 2.8368472700299 BM25RankingAlgorithm
2 Q0 Heliosphere.txt 37 2.700526563295342 BM25RankingAlgorithm
2 Q0 Solar_Dynamics_Observatory.txt 38 2.6721116299968175 BM25RankingAlgorithm
2 Q0 Coronal_radiative_losses.txt 39 2.6292409066820928 BM25RankingAlgorithm
2 Q0 Lunar_south_pole.txt 40 2.5763048640192845 BM25RankingAlgorithm
2 Q0 Omen.txt 41 2.5200078775283794 BM25RankingAlgorithm
2 Q0 Origin_of_the_Moon.txt 42 2.4151102390790133 BM25RankingAlgorithm
2 Q0 Moon_landing.txt 43 2.400481609620303 BM25RankingAlgorithm
2 Q0 Sun.txt 44 2.372088985757518 BM25RankingAlgorithm
2 Q0 Solar_astronomy.txt 45 2.371607188083031 BM25RankingAlgorithm
2 Q0 Electrical_conduction.txt 46 2.3690391582229244 BM25RankingAlgorithm
2 Q0 Solar_cycle.txt 47 2.3030378216329885 BM25RankingAlgorithm
2 Q0 Solar_variation.txt 48 2.3019027611154566 BM25RankingAlgorithm
2 Q0 Seismology.txt 49 2.2946745838036344 BM25RankingAlgorithm
2 Q0 Lunar_distance_(astronomy).txt 50 2.162906134205386 BM25RankingAlgorithm
2 Q0 Symmetric.txt 51 2.1624054363002707 BM25RankingAlgorithm
2 Q0 Magnetic_field.txt 52 1.9580029787992406 BM25RankingAlgorithm
2 Q0 Chronology_of_the_ancient_Near_East.txt 53 1.8864158934653659 BM25RankingAlgorithm
2 Q0 Floppy_disk.txt 54 1.8622650376904486 BM25RankingAlgorithm
2 Q0 Amiens.txt 55 1.841171985891578 BM25RankingAlgorithm
2 Q0 Croatia.txt 56 1.7879557482581974 BM25RankingAlgorithm
2 Q0 Solar_System.txt 57 1.7684819072833544 BM25RankingAlgorithm
2 Q0 GSFC.txt 58 1.764212454420732 BM25RankingAlgorithm
2 Q0 Exploratorium.txt 59 1.7563451038724494 BM25RankingAlgorithm
2 Q0 Austria.txt 60 1.748021480521869 BM25RankingAlgorithm
2 Q0 Orbit_of_the_Moon.txt 61 1.708080590072644 BM25RankingAlgorithm
2 Q0 Concorde.txt 62 1.6317023745143326 BM25RankingAlgorithm
2 Q0 Ionized.txt 63 1.6248868788916084 BM25RankingAlgorithm
2 Q0 Ionisation.txt 64 1.6248868788916084 BM25RankingAlgorithm
2 Q0 Solar_wind.txt 65 1.5889550702064887 BM25RankingAlgorithm
2 Q0 Ancient_Greece.txt 66 1.5836435440450551 BM25RankingAlgorithm
2 Q0 Earth.txt 67 1.5004612399286197 BM25RankingAlgorithm
2 Q0 Thermal_conductivity.txt 68 1.4706299027581777 BM25RankingAlgorithm
2 Q0 Star.txt 69 1.34763347870945 BM25RankingAlgorithm
2 Q0 Bulgarian_Air_Force.txt 70 1.3160619259372692 BM25RankingAlgorithm
2 Q0 Geology_of_the_Moon.txt 71 1.311995318330513 BM25RankingAlgorithm
2 Q0 Iron.txt 72 1.305081587152066 BM25RankingAlgorithm
2 Q0 Albert_Einstein.txt 73 1.2988211151820168 BM25RankingAlgorithm
2 Q0 Mir.txt 74 1.2944116206795928 BM25RankingAlgorithm
2 Q0 Retina.txt 75 1.247015424447245 BM25RankingAlgorithm
2 Q0 Tests_of_general_relativity.txt 76 1.2385826984703174 BM25RankingAlgorithm
2 Q0 Russia.txt 77 1.0977837495212395 BM25RankingAlgorithm
2 Q0 Aeroflot.txt 78 1.0889902309589186 BM25RankingAlgorithm
2 Q0 Cassini%E2%80%93Huygens.txt 79 1.0659994527691035 BM25RankingAlgorithm
2 Q0 Film.txt 80 0.9601531710564721 BM25RankingAlgorithm
2 Q0 Constantinople.txt 81 0.9530995478273124 BM25RankingAlgorithm
2 Q0 Atlantic_Ocean.txt 82 0.9329196327360462 BM25RankingAlgorithm
2 Q0 International_Space_Station.txt 83 0.9162453635767089 BM25RankingAlgorithm
2 Q0 Moon.txt 84 0.741960506889372 BM25RankingAlgorithm
2 Q0 Human_history.txt 85 0.7379162574300313 BM25RankingAlgorithm
2 Q0 Slovenia.txt 86 0.571784648202447 BM25RankingAlgorithm
2 Q0 Iran.txt 87 0.5107010290566806 BM25RankingAlgorithm
2 Q0 Solar_eclipse_of_June_16,_1806.txt 88 0.0 BM25RankingAlgorithm
2 Q0 Solar_eclipse_of_June_21,_2039.txt 89 0.0 BM25RankingAlgorithm
2 Q0 Maurice_Allais.txt 90 0.0 BM25RankingAlgorithm
2 Q0 Tidal_force.txt 91 0.0 BM25RankingAlgorithm
2 Q0 Solar_eclipse_of_October_3,_1986.txt 92 0.0 BM25RankingAlgorithm
2 Q0 Solar_eclipse_of_February_4,_1981.txt 93 0.0 BM25RankingAlgorithm
2 Q0 Solar_eclipse_of_July_24,_2074.txt 94 0.0 BM25RankingAlgorithm
2 Q0 Space.txt 95 0.0 BM25RankingAlgorithm
2 Q0 Forbidden_line.txt 96 0.0 BM25RankingAlgorithm
2 Q0 Solar_eclipse_of_October_14,_2023.txt 97 0.0 BM25RankingAlgorithm
2 Q0 List_of_solar_eclipses_in_the_15th_century.txt 98 0.0 BM25RankingAlgorithm
2 Q0 Solar_eclipse_of_January_15,_2010.txt 99 0.0 BM25RankingAlgorithm
2 Q0 List_of_solar_eclipses_in_the_17th_century_BC.txt 100 0.0 BM25RankingAlgorithm
